,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,prop_name,prop_val,prop_id
40300022138,K,Na,O,Si,Sr,X,X,X,X,X,X,X,X,X,X,X,X,0.06666666666666668,0.06666666666666668,0.5833333333333334,0.2333333333333333,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,11.885403633117676,LogViscosity773K
40300022139,Ba,K,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.05,0.06666666666666668,0.06666666666666668,0.5833333333333333,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,9.761053085327148,LogViscosity773K
40300022140,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.06666666666666668,0.05,0.06666666666666668,0.5833333333333333,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,11.094117164611816,LogViscosity773K
40300022141,K,Mn,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.06666666666666668,0.05,0.06666666666666668,0.5833333333333333,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,9.504947662353516,LogViscosity773K
40300022142,Cu,K,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.05,0.06666666666666668,0.06666666666666668,0.5833333333333333,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,7.718101501464844,LogViscosity773K
40300022143,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.05,0.05,0.13333333333333333,0.5666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,12.26994800567627,LogViscosity773K
40300022144,Mg,Na,O,Si,Sr,X,X,X,X,X,X,X,X,X,X,X,X,0.05,0.13333333333333333,0.5666666666666667,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,10.878509521484377,LogViscosity773K
40300022145,Ba,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.05,0.05,0.13333333333333333,0.5666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,9.945901870727539,LogViscosity773K
40400022146,Mg,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.05,0.13333333333333333,0.5666666666666667,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,8.284034729003906,LogViscosity773K
40500022147,Mg,Na,O,Si,Zn,X,X,X,X,X,X,X,X,X,X,X,X,0.05,0.13333333333333333,0.5666666666666667,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,12.368906021118164,LogViscosity773K
40500022149,Mg,Mn,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.05,0.05,0.13333333333333333,0.5666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,10.355095863342283,LogViscosity773K
40500022150,Cu,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.05,0.05,0.13333333333333333,0.5666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,8.617371559143066,LogViscosity773K
40500022151,Cd,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.05,0.05,0.13333333333333333,0.5666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,10.010519027709961,LogViscosity773K
41000022182,Ba,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.0125,0.18333333333333332,0.5708333333333333,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,9.564638137817383,LogViscosity773K
41000022183,Ba,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.025,0.16666666666666666,0.575,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,9.627333641052246,LogViscosity773K
41000022184,Ba,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.033,0.15599999999999994,0.5776666666666666,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,9.724923133850098,LogViscosity773K
41000022185,Ba,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.04,0.14666666666666667,0.58,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,10.123520851135254,LogViscosity773K
41000022186,Ba,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.0495,0.14066666666666666,0.5798333333333333,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,10.223962783813477,LogViscosity773K
41000022187,Ba,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.0625,0.11666666666666665,0.5874999999999999,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,10.691482543945312,LogViscosity773K
41000022188,Ba,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.075,0.1,0.5916666666666666,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,11.568203926086426,LogViscosity773K
41000022191,Ba,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.025,0.2333333333333333,0.5416666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,7.7604122161865225,LogViscosity773K
41000022193,Ba,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.065,0.18,0.5549999999999999,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,8.264186859130861,LogViscosity773K
41000022194,Ba,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.075,0.16666666666666666,0.5583333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,8.559499740600586,LogViscosity773K
41000022195,Ba,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.0875,0.15,0.5625,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,8.998275756835938,LogViscosity773K
41000022197,Ba,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.125,0.1,0.575,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,11.117193222045898,LogViscosity773K
42700022390,Al,Li,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.008,0.15333333333333332,0.5886666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,12.0,LogViscosity773K
52900003062,Al,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.01236,0.14906666666666665,0.5900733333333332,0.2485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,11.58482551574707,LogViscosity773K
52900003064,Al,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.013359999999999999,0.16346666666666665,0.5827066666666667,0.24046666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,11.39419174194336,LogViscosity773K
52900003065,Al,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.025280000000000004,0.16899999999999998,0.5779533333333333,0.2277666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,12.29417896270752,LogViscosity773K
52900023751,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.026150000000000003,0.0229,0.16879999999999998,0.5659166666666666,0.21623333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,11.202147483825684,LogViscosity773K
61000157574,B,Na,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.392,0.01333333333333333,0.5946666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,3.043757438659668,LogViscosity773K
161500141998,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.28,0.5266666666666666,0.1933333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,7.804929733276367,LogViscosity773K
172500026081,Ba,Ca,K,Na,O,Si,Sr,X,X,X,X,X,X,X,X,X,X,0.045,0.045,0.06,0.06,0.5616666666666668,0.18333333333333332,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,11.325712203979492,LogViscosity773K
172500026083,Ba,Ca,K,Na,O,Si,Sr,X,X,X,X,X,X,X,X,X,X,0.05,0.05,0.06666666666666668,0.06666666666666668,0.55,0.16666666666666666,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,11.045997619628906,LogViscosity773K
173800110634,Al,B,Ba,K,Mg,O,P,Sb,X,X,X,X,X,X,X,X,X,0.03752375237523753,0.024442444244424447,0.0036003600360036,0.07967463413007968,0.09395939593959396,0.6088299306121089,0.15052933864815055,0.00144014401440144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,12.305635452270508,LogViscosity773K
176500026800,Cu,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.01785,0.0536,0.09526666666666668,0.5952166666666667,0.2380666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,11.800962448120115,LogViscosity773K
176500026801,Cu,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.03574642535746425,0.03574642535746425,0.0952571409525714,0.5952071459520714,0.2380428623804286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,10.868375778198242,LogViscosity773K
176500026802,Cu,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.0536,0.01785,0.09526666666666668,0.5952166666666667,0.2380666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,10.035088539123537,LogViscosity773K
176500026803,Cu,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.07145,0.09526666666666668,0.5952166666666667,0.2380666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,9.440638542175293,LogViscosity773K
177100026832,Ca,Li,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.0557,0.0276,0.10746666666666667,0.5805666666666666,0.22866666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,10.927557945251463,LogViscosity773K
177300026845,Ca,Cu,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.05345,0.039950000000000006,0.10313333333333337,0.5839666666666667,0.21950000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,10.870077133178713,LogViscosity773K
177400026849,Ca,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.05340534053405342,0.10314364769810316,0.583991732506584,0.03990399039903991,0.2195552888622196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,11.002638816833496,LogViscosity773K
178600026986,Al,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.01904,0.28572000000000003,0.06346666666666667,0.58414,0.04763333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,6.558439254760742,LogViscosity773K
178600026987,Al,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.01904,0.27808,0.07619999999999999,0.5790466666666667,0.04763333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,7.267683982849121,LogViscosity773K
178600026988,Al,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.01904,0.26855999999999997,0.09206666666666666,0.5727,0.04763333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,7.898946762084961,LogViscosity773K
178600026989,Al,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.01904,0.2476,0.127,0.5587266666666666,0.04763333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,9.50649642944336,LogViscosity773K
178600026990,Al,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.01904,0.20952000000000004,0.19046666666666667,0.5333399999999999,0.04763333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,10.33987808227539,LogViscosity773K
178600026991,Al,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.01904,0.11427999999999999,0.031733333333333336,0.6285799999999999,0.20636666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,10.873519897460938,LogViscosity773K
178600026995,Al,B,K,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.01904,0.31235999999999997,0.019066666666666662,0.6018999999999999,0.04763333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,6.570253372192383,LogViscosity773K
178600026997,Al,B,K,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.01904,0.26855999999999997,0.09206666666666666,0.5727,0.04763333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,7.2023115158081055,LogViscosity773K
178600026998,Al,B,K,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.01904,0.2476,0.127,0.5587266666666666,0.04763333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,8.813117980957031,LogViscosity773K
178600026999,Al,B,K,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.01904,0.20952000000000004,0.19046666666666667,0.5333399999999999,0.04763333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,8.749279975891112,LogViscosity773K
178600027001,Al,B,K,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.01904,0.11427999999999999,0.031733333333333336,0.6285799999999999,0.20636666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,10.881958961486816,LogViscosity773K
178700027008,B,K,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.282,0.048333333333333325,0.048333333333333325,0.5713333333333334,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity773K,7.374667167663574,LogViscosity773K
