,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,prop_name,prop_val,prop_id
272200001145,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.21733333333333327,0.5579999999999999,0.22466666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,2.942164659500122,LogViscosity1073K
272200000314,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.21866666666666665,0.5573333333333333,0.22399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,2.9985108375549316,LogViscosity1073K
272200001147,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.22466666666666668,0.5543333333333333,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.087645530700684,LogViscosity1073K
272200001148,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2253333333333333,0.5539999999999999,0.22066666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.1253719329833984,LogViscosity1073K
272200001150,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2293333333333333,0.5519999999999999,0.21866666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.2254858016967773,LogViscosity1073K
272200001151,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.23866666666666664,0.5473333333333333,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.3260040283203125,LogViscosity1073K
272200001152,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.242,0.5456666666666666,0.21233333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.126563549041748,LogViscosity1073K
272200001153,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2493333333333333,0.542,0.20866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,2.9774341583251966,LogViscosity1073K
272200001154,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2593333333333333,0.5369999999999999,0.20366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,2.9102840423583984,LogViscosity1073K
272200001155,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2793333333333333,0.5269999999999999,0.19366666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,2.5585825443267822,LogViscosity1073K
272200001156,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2933333333333333,0.52,0.18666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,2.645714521408081,LogViscosity1073K
302900001592,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.6111666666666666,0.16649999999999998,0.22233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.599015235900879,LogViscosity1073K
302900001593,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.6083333333333334,0.175,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.660702228546143,LogViscosity1073K
302900001594,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.5981666666666666,0.2055,0.1963333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,2.734034538269043,LogViscosity1073K
303200001621,B,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.30160000000000003,0.6164,0.08199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,2.509822368621826,LogViscosity1073K
303200001622,B,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.31880000000000003,0.6135333333333334,0.06766666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,2.146127700805664,LogViscosity1073K
303200001623,B,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.3452,0.6091333333333333,0.04566666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,1.650777816772461,LogViscosity1073K
303200001624,B,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.3616,0.6064,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,1.7781140804290771,LogViscosity1073K
303200001625,B,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.3724,0.6046,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,1.6319804191589355,LogViscosity1073K
303200001626,B,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.3908,0.6015333333333333,0.007666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,1.6527595520019531,LogViscosity1073K
303600001648,Ge,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.16866666666666666,0.6666666666666666,0.16466666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,11.0147066116333,LogViscosity1073K
304000001684,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.22135468802135466,0.5559893226559893,0.222655989322656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.377089500427246,LogViscosity1073K
304200001686,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.22306666666666666,0.5551333333333334,0.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.6811351776123047,LogViscosity1073K
306600001794,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.0974,0.6179666666666666,0.2846333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,6.3276119232177725,LogViscosity1073K
306600001795,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.13006666666666666,0.6016333333333332,0.2683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.823780536651611,LogViscosity1073K
306600012245,Li,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.1112,0.11133333333333333,0.5554,0.22206666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,2.856842041015625,LogViscosity1073K
306600012246,K,Li,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.11133333333333333,0.11113333333333332,0.5554333333333333,0.2221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.182499885559082,LogViscosity1073K
306600012247,K,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.11133333333333333,0.1116,0.5551999999999999,0.22186666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.4899997711181636,LogViscosity1073K
314700143917,Al,B,Ca,Mn,Na,O,Si,Zn,X,X,X,X,X,X,X,X,X,0.006080608060806082,0.0071207120712071205,0.03870387038703872,0.0008500850085008503,0.09334266760009337,0.5957262392905958,0.2315231523152315,0.02665266526652666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.695319175720215,LogViscosity1073K
314700143919,Al,B,Ba,K,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0071992800719928,0.03155684431556844,0.04774522547745226,0.051861480518614805,0.0315301803153018,0.6025964070259641,0.22751058227510584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.000106334686278,LogViscosity1073K
315100001302,B,Na,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.3832,0.027999999999999997,0.5888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,1.1615502834320068,LogViscosity1073K
315100001303,B,Na,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.3688,0.052000000000000005,0.5792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,1.040336847305298,LogViscosity1073K
315100001304,B,Na,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.3416000000000001,0.09733333333333333,0.5610666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,1.137141466140747,LogViscosity1073K
315100001305,B,Na,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.32799999999999996,0.12,0.5519999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,1.4437949657440186,LogViscosity1073K
315100001306,B,Na,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.30360000000000004,0.16066666666666668,0.5357333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,1.4407289028167725,LogViscosity1073K
315100001307,B,Na,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2912,0.18133333333333332,0.5274666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,1.082310676574707,LogViscosity1073K
315100001308,B,Na,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2664,0.22266666666666665,0.5109333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,0.3656784296035769,LogViscosity1073K
318300000376,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.19326666666666664,0.5700333333333334,0.2367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.8374876976013184,LogViscosity1073K
318300000377,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2322,0.5505666666666666,0.21723333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.267408847808838,LogViscosity1073K
318300000378,Al,Ca,Fe,K,Na,O,Pb,Si,Ti,X,X,X,X,X,X,X,X,0.0007200792087129585,0.0011001210133114645,3.20035203872426e-05,0.07087446285758099,0.0008000880096810648,0.6108518603713075,0.0584564302073228,0.2570616101104455,0.00010334470125047088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.622926235198975,LogViscosity1073K
331600002013,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.03333333333333333,0.65,0.31666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,9.212945938110352,LogViscosity1073K
331600002014,K,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.006666666666666665,0.02666666666666666,0.65,0.31666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,8.476198196411133,LogViscosity1073K
331600002015,K,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.01333333333333333,0.02,0.6499999999999999,0.31666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,8.170416831970217,LogViscosity1073K
331600002016,K,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.02,0.01333333333333333,0.6499999999999999,0.31666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,7.926393508911133,LogViscosity1073K
331600002017,K,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.02666666666666666,0.006666666666666665,0.65,0.31666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,7.955696105957031,LogViscosity1073K
331600002018,K,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.03333333333333333,0.65,0.31666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,7.6064815521240225,LogViscosity1073K
331700002034,Li,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.06666666666666668,0.06666666666666668,0.6,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.404049873352051,LogViscosity1073K
331700002035,K,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.06666666666666668,0.06666666666666668,0.6,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.692985534667969,LogViscosity1073K
331700002036,K,Li,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.06666666666666668,0.06666666666666668,0.6,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.868678569793701,LogViscosity1073K
331800002037,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.0486,0.13579999999999998,0.5825666666666667,0.2330333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.520451545715332,LogViscosity1073K
331800002038,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.0478,0.12539999999999998,0.5880333333333332,0.23876666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.667404174804688,LogViscosity1073K
331800002039,Ca,K,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.03655219313158789,0.0004266922682027588,0.13500810048602913,0.5867652059123547,0.24124780820182545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.4973106384277335,LogViscosity1073K
331900002041,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.17733333333333334,0.5609999999999999,0.05099999999999999,0.2106666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,2.6916565895080566,LogViscosity1073K
331900002042,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.13066666666666665,0.5686666666666667,0.098,0.20266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,2.424396276473999,LogViscosity1073K
331900002043,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.12266666666666665,0.5651666666666666,0.1205,0.19166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,2.1126728057861333,LogViscosity1073K
331900002044,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.102,0.5708333333333333,0.13449999999999998,0.19266666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,1.9791326522827148,LogViscosity1073K
331900002045,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.09133333333333332,0.5716666666666667,0.14800000000000002,0.18899999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,1.911484241485596,LogViscosity1073K
331900002046,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.08133333333333333,0.5706666666666667,0.166,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,1.764228105545044,LogViscosity1073K
331900002047,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.06066666666666666,0.5771666666666666,0.1775,0.18466666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,1.589423418045044,LogViscosity1073K
331900002048,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.058,0.573,0.194,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,1.3956022262573242,LogViscosity1073K
331900002050,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.5833999999999999,0.2498,0.16679999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,0.9599924087524412,LogViscosity1073K
332800002174,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.092,0.03066666666666666,0.6206666666666667,0.25666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,7.002009391784668,LogViscosity1073K
332800002175,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.025,0.16666666666666666,0.575,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.97142505645752,LogViscosity1073K
332800002177,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.075,0.1,0.5916666666666666,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.858212947845459,LogViscosity1073K
332800002178,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.1,0.06666666666666668,0.6,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.7937774658203125,LogViscosity1073K
332800002179,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.025,0.2,0.5583333333333333,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.6728000640869136,LogViscosity1073K
332800002180,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.05,0.16666666666666666,0.5666666666666667,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.9924917221069336,LogViscosity1073K
332800002181,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.075,0.13333333333333333,0.575,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.424158096313477,LogViscosity1073K
332800002182,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.1,0.1,0.5833333333333334,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.030290126800537,LogViscosity1073K
332800002183,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.025,0.2333333333333333,0.5416666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.2331690788269043,LogViscosity1073K
332800002185,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.075,0.16666666666666666,0.5583333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.9613232612609854,LogViscosity1073K
332800132525,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2333333333333333,0.55,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.4813308715820312,LogViscosity1073K
332800002170,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.025,0.13333333333333333,0.5916666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.570326328277588,LogViscosity1073K
332800002171,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.05,0.1,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.118268966674805,LogViscosity1073K
332800002172,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.075,0.06666666666666668,0.6083333333333334,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.938589096069336,LogViscosity1073K
332800002173,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.1,0.03333333333333333,0.6166666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,7.884793281555176,LogViscosity1073K
332900002191,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.05,0.13333333333333333,0.5833333333333333,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.4715752601623535,LogViscosity1073K
332900002192,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.1,0.13333333333333333,0.5666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.384581565856934,LogViscosity1073K
332900002195,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.1,0.13333333333333333,0.5666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.197118282318115,LogViscosity1073K
332900002197,Na,O,Si,Zn,X,X,X,X,X,X,X,X,X,X,X,X,X,0.13333333333333333,0.5833333333333334,0.2333333333333333,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.407005786895752,LogViscosity1073K
332900002198,Na,O,Si,Zn,X,X,X,X,X,X,X,X,X,X,X,X,X,0.13333333333333333,0.5666666666666667,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.253687381744385,LogViscosity1073K
332900002199,Na,O,Si,Zn,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2,0.5499999999999999,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.254858016967773,LogViscosity1073K
332900002200,Na,O,Si,Sr,X,X,X,X,X,X,X,X,X,X,X,X,X,0.13333333333333333,0.5833333333333334,0.2333333333333333,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.0579495429992685,LogViscosity1073K
332900002201,Na,O,Si,Sr,X,X,X,X,X,X,X,X,X,X,X,X,X,0.13333333333333333,0.5666666666666667,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.767735958099365,LogViscosity1073K
332900002202,Na,O,Si,Sr,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2,0.5499999999999999,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.050095558166504,LogViscosity1073K
332900002206,Ba,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.05,0.13333333333333333,0.5833333333333333,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.788124084472656,LogViscosity1073K
332900002209,Mn,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.05,0.13333333333333333,0.5833333333333333,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.6691718101501465,LogViscosity1073K
332900002210,Mn,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.1,0.13333333333333333,0.5666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.3983426094055176,LogViscosity1073K
332900002211,Mn,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.05,0.2,0.5499999999999999,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.0010900497436523,LogViscosity1073K
332900002234,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.13333333333333333,0.5833333333333333,0.05,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.1254367828369136,LogViscosity1073K
332900002235,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.13333333333333333,0.5666666666666667,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,2.182878494262696,LogViscosity1073K
