,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,prop_name,t,prop_val,prop_id
1741300166602,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.04804,0.044080000000000015,0.01745,0.01255,0.0122,0.6313633333333333,0.21666666666666667,0.01765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.290690660476685,LogViscosity1673K
1741300166603,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.047675232476752316,0.043755624437556234,0.017298270172982702,0.017448255174482553,0.012148785121487852,0.6288304502883045,0.21194547211945472,0.0208979102089791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.1629590988159184,LogViscosity1673K
1741300166604,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.04796479647964797,0.044004400440044,0.0174017401740174,0.02255225522552255,0.0122012201220122,0.628069473614028,0.2101543487682101,0.017651765176517648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.9584970474243164,LogViscosity1673K
1741300166605,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.05188000000000001,0.04388,0.01755,0.008199999999999999,0.0123,0.6322233333333332,0.21656666666666666,0.0174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.5515594482421875,LogViscosity1673K
1741300166606,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.056040000000000006,0.04392,0.01745,0.00765,0.0071,0.6334066666666666,0.21683333333333327,0.0176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.424013137817384,LogViscosity1673K
1741300166607,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.05584558455845587,0.043964396439643984,0.01750175017501751,0.007650765076507651,0.0026502650265026514,0.634896823015635,0.21988865553221992,0.017601760176017608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.540945529937744,LogViscosity1673K
1741300166608,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.048115188481151885,0.04399560043995602,0.01989801019898011,0.015148485151484854,0.014948505149485054,0.6280338632803386,0.21001233210012327,0.01984801519848016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.106891632080078,LogViscosity1673K
1741300166609,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.05184,0.044,0.0224,0.0103,0.009849999999999998,0.6289599999999999,0.21,0.02265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.0649518966674805,LogViscosity1673K
1741300166610,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.06412000000000001,0.04384,0.017599999999999998,0.01475,0.0152,0.6270399999999999,0.2001,0.017349999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.1081058979034424,LogViscosity1673K
1741300166611,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.06004,0.044159999999999984,0.01754999999999999,0.01025,0.0098,0.6308666666666666,0.20963333333333328,0.017699999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.3260059356689453,LogViscosity1673K
1741300166612,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.05003499650034996,0.042515748425157485,0.01264873512648735,0.00504949505049495,0.00524947505249475,0.6355431123554312,0.2248108522481085,0.024147585241475845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.290690660476685,LogViscosity1673K
1741300166613,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.03991600839916008,0.04403559644035596,0.017498250174982497,0.012448755124487551,0.0077992200779922,0.6342599073425991,0.2265440122654401,0.017498250174982497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.5515594482421875,LogViscosity1673K
1741300166614,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.051960000000000006,0.04188000000000002,0.015100000000000002,0.0025000000000000005,0.014800000000000002,0.6352600000000002,0.2236,0.014900000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.590317487716675,LogViscosity1673K
1741300166615,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.048080000000000025,0.042,0.015000000000000003,0.0025000000000000005,0.014700000000000003,0.6358866666666667,0.2267333333333333,0.015100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.590317487716675,LogViscosity1673K
1741300166616,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.04804480448044805,0.04196419641964197,0.015001500150015003,0.007450745074507451,0.014651465146514654,0.6342634263426343,0.22352235223522354,0.015101510151015103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.4915659427642822,LogViscosity1673K
1741300166617,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.04744474447444744,0.041524152415241516,0.014951495149514953,0.0124012401240124,0.014651465146514654,0.6329199586625328,0.2213554688802213,0.01475147514751475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.3408260345458984,LogViscosity1673K
1741300166618,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.04763523647635237,0.04147585241475852,0.014948505149485054,0.01734826517348266,0.014648535146485352,0.631250208312502,0.21794487217944872,0.014748525147485253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.217341661453247,LogViscosity1673K
1741300166619,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.04800000000000002,0.04196000000000001,0.014950000000000003,0.02230000000000001,0.014650000000000003,0.6293400000000001,0.21370000000000006,0.015100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.092580318450928,LogViscosity1673K
1741300166620,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.048079999999999984,0.041839999999999995,0.017599999999999998,0.0175,0.017349999999999997,0.6283466666666666,0.21173333333333333,0.01754999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.119861364364624,LogViscosity1673K
1741300166621,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.047880000000000006,0.040080000000000005,0.015,0.0249,0.0052,0.6319233333333334,0.21986666666666665,0.01515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.4076192378997803,LogViscosity1673K
1741300166622,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.048,0.03996,0.014950000000000003,0.0149,0.014650000000000003,0.6321399999999999,0.2203,0.0151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.4076192378997803,LogViscosity1673K
1741300166623,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.047560000000000005,0.04615999999999998,0.01745,0.017599999999999998,0.01225,0.62938,0.2119,0.017699999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.1343762874603267,LogViscosity1673K
1741300166624,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.0475952404759524,0.04567543245675432,0.017298270172982702,0.0173982601739826,0.0120987901209879,0.6296903642969036,0.21274539212745391,0.017498250174982497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.273561954498291,LogViscosity1673K
1741300166625,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.052000000000000005,0.046000000000000006,0.01755,0.01265,0.0079,0.6318166666666667,0.21463333333333331,0.01745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.378831148147583,LogViscosity1673K
1741300166626,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.06007399260073992,0.045875412458754115,0.0175982401759824,0.0076992300769923,0.00714928507149285,0.6324100923241011,0.2118454821184548,0.01734826517348266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.440229177474976,LogViscosity1673K
1741300166627,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.04804480448044804,0.04812481248124812,0.01745174517451745,0.01755175517551755,0.0096009600960096,0.6298863219655298,0.21168783545021166,0.017651765176517648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.1343762874603267,LogViscosity1673K
1741300166628,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.047880000000000034,0.048080000000000025,0.015000000000000003,0.014950000000000003,0.0104,0.6321733333333334,0.21636666666666665,0.015150000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.3061296939849854,LogViscosity1673K
1741300166629,Al,B,Ba,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.04388,0.04388,0.0525,0.63454,0.2252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.624448537826538,LogViscosity1673K
1741300166630,Al,B,Ba,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.04795520447955205,0.04807519248075194,0.034896510348965105,0.6390294303902944,0.23004366230043666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.754976987838745,LogViscosity1673K
1741300166631,Al,B,Ba,O,Si,Sr,X,X,X,X,X,X,X,X,X,X,0.04792479247924794,0.0440844084408441,0.040104010401040106,0.6346134613461345,0.2232223222322232,0.01005100510051005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.619637966156006,LogViscosity1673K
1741300166632,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.04631073785242952,0.04255148970205959,0.028944211157768445,0.004999000199960008,0.005198960207958408,0.6299273478637605,0.21542358195027655,0.02664467106578684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.440229177474976,LogViscosity1673K
1741300166633,Al,B,Ba,O,Si,Sr,X,X,X,X,X,X,X,X,X,X,0.044039999999999996,0.04204,0.02985,0.6323866666666668,0.22173333333333334,0.02995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.550953388214112,LogViscosity1673K
1741300166634,Al,B,Ba,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.057960000000000025,0.03840000000000002,0.028900000000000006,0.6409733333333334,0.2337666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.9999990463256836,LogViscosity1673K
1741300166635,Al,B,O,Si,Sr,X,X,X,X,X,X,X,X,X,X,X,0.04412441244124413,0.043884388438843895,0.6328799546621329,0.2217555088842217,0.05735573557355736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.4788343906402592,LogViscosity1673K
1741300166637,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.044080000000000015,0.04004,0.00995,0.00505,0.0053,0.6308966666666667,0.21973333333333334,0.04495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.378316640853882,LogViscosity1673K
1741300166638,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.048,0.044039999999999996,0.0101,0.005,0.00525,0.6345933333333333,0.22316666666666665,0.02985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.5846545696258545,LogViscosity1673K
1741300166639,Al,B,Ba,O,Si,Sr,X,X,X,X,X,X,X,X,X,X,0.04776,0.044160000000000005,0.01995,0.6396633333333335,0.2333666666666667,0.015100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.781116962432861,LogViscosity1673K
1741300166640,Al,B,Ba,O,Si,Sr,X,X,X,X,X,X,X,X,X,X,0.04387561243875613,0.04391560843915608,0.0200979902009799,0.6403193014031929,0.2367429923674299,0.01504849515048495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.791882991790772,LogViscosity1673K
1741300166641,Al,B,Ba,O,Si,Sr,X,X,X,X,X,X,X,X,X,X,0.04352435243524353,0.043444344434443435,0.0198019801980198,0.6405707237390406,0.2376570990432377,0.015001500150015003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.796808481216431,LogViscosity1673K
1741300166642,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.048004800480047995,0.05200520052005201,0.01750175017501751,0.017651765176517648,0.00525052505250525,0.6307297396406306,0.21145447878121146,0.0174017401740174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.037954807281494,LogViscosity1673K
1741300166643,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.04848,0.036320000000000005,0.02015,0.0152,0.0097,0.6307666666666666,0.21913333333333326,0.02025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.3408260345458984,LogViscosity1673K
1741300166644,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.045920000000000016,0.038919999999999996,0.012050000000000002,0.0244,0.0119,0.6324433333333334,0.22246666666666665,0.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.3061296939849854,LogViscosity1673K
1741300166645,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.07996799679967997,0.04392439243924394,0.01495149514951496,0.01495149514951496,0.015351535153515356,0.6258992565923261,0.18985231856518991,0.015101510151015109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.1343762874603267,LogViscosity1673K
1741300166646,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.04800480048004799,0.05588558855885587,0.020052005200520043,0.0102010201020102,0.009750975097509749,0.6293496016268291,0.2067540087342067,0.02000200020002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.9312238693237305,LogViscosity1673K
1741300166647,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.04712471247124712,0.041004100410040996,0.01185118511851185,0.026952695269526948,0.01105110511051105,0.630943094309431,0.21782178217821785,0.01325132513251325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.159210205078125,LogViscosity1673K
1741300166648,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,0.0478,0.04456,0.008,0.0267,0.01095,0.6320066666666666,0.21783333333333327,0.01215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,2.159210205078125,LogViscosity1673K
1741500166656,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.00807919208079192,0.005049495050494952,0.007132620071326203,0.019998000199980003,0.08905776089057761,0.6088757790887578,0.2618071526180715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.8254587650299072,LogViscosity1673K
1741500166657,Al,B,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,0.00808,0.005240000000000001,0.00505,0.007133333333333333,0.02005,0.08926666666666667,0.60788,0.2573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.7328705787658691,LogViscosity1673K
1741500166658,Al,B,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,0.008080000000000002,0.010520000000000002,0.00505,0.007133333333333336,0.0201,0.08946666666666668,0.6068833333333334,0.2527666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.6372647285461426,LogViscosity1673K
1741700166704,Al,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.008080000000000002,0.01245,0.012800000000000002,0.0992,0.6073033333333333,0.26016666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.7460744380950928,LogViscosity1673K
1741700166705,Al,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.00807919208079192,0.004849515048495151,0.02024797520247976,0.09945672099456723,0.6072259440722594,0.2601406526014065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.7971346378326416,LogViscosity1673K
1741700166706,Al,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.00804,0.0247,0.09933333333333333,0.6074266666666666,0.26049999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.8472433090209959,LogViscosity1673K
1741700166707,Al,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0047599999999999995,0.004333333333333333,0.030199999999999994,0.09359999999999996,0.6068399999999998,0.2602666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.6763582229614258,LogViscosity1673K
1741700166708,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.00812,0.00485,0.007733333333333332,0.02035,0.08886666666666666,0.6086133333333332,0.2614666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.83263635635376,LogViscosity1673K
1741700166709,Al,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0024002400240024004,0.017335066840017337,0.007600760076007602,0.11527819448611527,0.5974264093075975,0.25995932926626003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.4829647541046145,LogViscosity1673K
1741700166710,Al,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.002400000000000001,0.01733333333333334,0.007600000000000002,0.1086666666666667,0.6007333333333335,0.2632666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.62603497505188,LogViscosity1673K
1741700166711,Al,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.002400000000000001,0.01733333333333334,0.007600000000000002,0.10206666666666668,0.6040333333333333,0.2665666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.806771993637085,LogViscosity1673K
1741700166712,Al,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.002159784021597841,0.110322301103223,0.013648635136486351,0.0561277205612772,0.5785321467853214,0.2392094123920941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.3649718761444092,LogViscosity1673K
1741700166713,Al,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0021200000000000004,0.12086666666666665,0.020150000000000005,0.046600000000000016,0.5758633333333334,0.2344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.2729623317718506,LogViscosity1673K
1741700166715,Al,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.002440244024402441,0.04420442044204422,0.007750775077507752,0.0672067206720672,0.6079707970797079,0.2704270427042704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.8266589641571045,LogViscosity1673K
1741700166716,Al,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.004839516048395161,0.017398260173982598,0.00764923507649235,0.10912242109122422,0.6000499950004999,0.2609405726094057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.556485652923584,LogViscosity1673K
1741700166717,Al,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.007280000000000002,0.01746666666666666,0.00765,0.10293333333333332,0.6027033333333334,0.2619666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.6589624881744385,LogViscosity1673K
1741700166718,Al,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.00972,0.01753333333333333,0.0077,0.09666666666666664,0.6053799999999999,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.7110147476196291,LogViscosity1673K
1741700166719,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.0023997600239976,0.005449455054494553,0.017331600173316003,0.007599240075992402,0.0953904609539046,0.6055561110555612,0.26627337266273376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.806771993637085,LogViscosity1673K
1741700166720,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.0023997600239976003,0.010898910108989102,0.017264940172649398,0.0075992400759924,0.08872446088724463,0.6071059560710595,0.2660067326600673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.8266589641571045,LogViscosity1673K
1741700166721,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.0024002400240024,0.0163016301630163,0.017268393506017263,0.00755075507550755,0.08207487415408207,0.6086441977531086,0.2657599093242657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.8266589641571045,LogViscosity1673K
1741700166722,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.0024,0.02175,0.017266666666666666,0.00755,0.0754,0.6101666666666665,0.26546666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.8472433090209959,LogViscosity1673K
1741700166723,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.0024002400240024004,0.02720272027202721,0.019401940194019404,0.007550755075507552,0.0656065606560656,0.6121778844551121,0.2656598993232656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.8685636520385744,LogViscosity1673K
1741700166729,Al,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.00227977202279772,0.051728160517281616,0.007199280071992801,0.09665700096657004,0.5896943638969436,0.2524414225244142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.415041208267212,LogViscosity1673K
1741700166730,Al,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0022402240224022396,0.06400640064006402,0.007100710071007102,0.08954228756208954,0.5871520485381871,0.24995832916625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.4044265747070312,LogViscosity1673K
1741700166731,Al,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.002240000000000001,0.07606666666666667,0.00705,0.08253333333333335,0.5846433333333334,0.2474666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.4044265747070312,LogViscosity1673K
1741700166732,Al,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0022,0.08786666666666666,0.006999999999999999,0.07566666666666666,0.5821999999999999,0.24506666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.3941857814788818,LogViscosity1673K
1741700166733,Al,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0022,0.09946666666666666,0.0069,0.06893333333333332,0.5797999999999999,0.2427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.3842980861663818,LogViscosity1673K
1741700166734,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.0048395160483951614,0.002749725027497251,0.0173982601739826,0.007599240075992402,0.1057894210578942,0.6008165850081658,0.2608072526080725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.5712707042694092,LogViscosity1673K
1741700166735,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.007280000000000002,0.0027500000000000003,0.01746666666666667,0.007650000000000001,0.09953333333333332,0.6034866666666667,0.26183333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.6589624881744385,LogViscosity1673K
1741700166736,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.00972,0.0027500000000000003,0.01753333333333333,0.0077,0.09326666666666666,0.6061633333333333,0.26286666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.729494571685791,LogViscosity1673K
1741700166737,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.02525252525252525,0.09854318765209852,0.6089775644231089,0.2672267226722672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.9805331230163568,LogViscosity1673K
1741700166752,Al,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.038276172382761736,0.0268973102689731,0.10492284104922843,0.5988601139886012,0.2310435623104356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.9049181938171396,LogViscosity1673K
1741700166754,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.07525,0.065,0.6090833333333333,0.25066666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.3035335540771484,LogViscosity1673K
1741700166756,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.0253,0.13186666666666666,0.5922999999999998,0.2505333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.138347625732422,LogViscosity1673K
1741700166757,Al,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.02436,0.026849999999999995,0.10593333333333334,0.60069,0.24216666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1673K,1673,1.712289810180664,LogViscosity1673K
