,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,prop_name,t,prop_val,prop_id
1219800137773,Al,B,K,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.02516,0.014760000000000002,0.03406666666666667,0.0057333333333333325,0.0159,0.07586666666666668,0.59688,0.2316333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.281280994415283,LogViscosity1173K
1220300073058,Al,Ca,Mg,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.012521252125212521,0.1875187518751875,0.04685468546854685,0.5864553121978864,0.16664999833316665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,6.768405437469482,LogViscosity1173K
1230100125477,B,Ca,Li,Mg,Na,O,P,X,X,X,X,X,X,X,X,X,X,0.020000000000000004,0.045,0.04666666666666667,0.045,0.1,0.5861904761904762,0.15714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,0.2667807340621948,LogViscosity1173K
1243800112866,Al,As,B,K,O,Si,Zn,X,X,X,X,X,X,X,X,X,X,0.005800406028421989,0.000332023241626914,0.06184432910303723,0.05053687091429733,0.6266518656305943,0.2445837875317939,0.010250717550228515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,5.172975540161133,LogViscosity1173K
1243800112871,Al,B,Ba,K,Mg,O,P,Sb,X,X,X,X,X,X,X,X,X,0.03752375237523753,0.024442444244424447,0.0036003600360036,0.07967463413007968,0.09395939593959396,0.6088299306121089,0.15052933864815055,0.00144014401440144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,1.5674057006835938,LogViscosity1173K
1243800112875,As,B,Ba,Mg,O,P,X,X,X,X,X,X,X,X,X,X,X,0.00112,0.0838,0.16275,0.1005,0.5772014285714286,0.07462857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,1.186011791229248,LogViscosity1173K
1243800112876,B,Ba,Ca,O,P,X,X,X,X,X,X,X,X,X,X,X,X,0.0757124287571243,0.16198380161983802,0.0675932406759324,0.5942634307997772,0.10044709814732812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,1.338529109954834,LogViscosity1173K
1243800112877,Al,As,B,K,O,Si,Zn,X,X,X,X,X,X,X,X,X,X,0.005199636025478217,0.0002679812413131081,0.08439409241353107,0.06966179034134277,0.6133257338652962,0.2165515080611024,0.010599258051936363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.249949455261231,LogViscosity1173K
1243800358311,As,B,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.0002560153609216553,0.028321699301958117,0.00755045302718163,0.0503363535145442,0.003450207012420745,0.05206979085411792,0.6070337553586549,0.2509817255702009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.9574799537658687,LogViscosity1173K
1243800112879,As,B,Ba,K,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.00047995200479952,0.039556044395560465,0.0063993600639936,0.02853048028530481,0.07165950071659499,0.6077658900776588,0.2456087724560877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.579075813293457,LogViscosity1173K
1243800112880,Al,As,B,K,Na,O,Pb,Si,Zn,X,X,X,X,X,X,X,X,0.006239999999999999,0.0004799999999999998,0.03012,0.015799999999999998,0.07606666666666664,0.6106599999999999,0.0056,0.2488333333333333,0.006199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.9494228363037123,LogViscosity1173K
1243800112881,As,B,Ba,K,Na,O,Si,Zn,X,X,X,X,X,X,X,X,X,0.0005199480051994801,0.019598040195980403,0.0121987801219878,0.061327200613272,0.0242642402426424,0.6079358730793587,0.2486084724860847,0.025547445255474453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.486784934997559,LogViscosity1173K
1243800112882,As,B,Ca,K,Na,O,Pb,Si,Zn,X,X,X,X,X,X,X,X,0.0005600000000000001,0.02104,0.0237,0.05953333333333333,0.01833333333333333,0.6025666666666667,0.0008999999999999998,0.23326666666666665,0.04009999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.384768486022948,LogViscosity1173K
1243800112883,As,B,Ba,K,Na,O,Si,Zn,X,X,X,X,X,X,X,X,X,0.00072,0.01308,0.03535,0.05046666666666667,0.022866666666666667,0.6088166666666667,0.2474,0.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.4805402755737305,LogViscosity1173K
1243800112884,As,B,Ba,K,Na,O,Si,Zn,X,X,X,X,X,X,X,X,X,0.0007199999999999997,0.0128,0.04584999999999999,0.050799999999999984,0.02319999999999999,0.6047633333333332,0.2397666666666666,0.022099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.046174049377441,LogViscosity1173K
1243800112886,As,B,Ba,K,Na,O,Pb,Sb,Si,Zn,X,X,X,X,X,X,X,0.0007599772006839796,0.02167934961951142,0.05394838154855354,0.0385321773680123,0.01039968800935972,0.599510014699559,0.0037498875033748994,0.00021199364019079423,0.21216030185761092,0.05904822855314343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.9521870613098153,LogViscosity1173K
1243900112889,Al,As,B,Ba,O,Sb,Si,Zn,X,X,X,X,X,X,X,X,X,0.015280000000000002,0.00108,0.02352,0.12015,0.6043366666666667,0.0006000000000000001,0.1884333333333333,0.0466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.495274066925049,LogViscosity1173K
1243900112892,Al,As,B,Ba,K,Na,O,Sb,Si,X,X,X,X,X,X,X,X,0.0030801848110886647,0.00048002880172810363,0.08384503070184211,0.07960477628657718,0.022334673413738158,0.01273409737917608,0.607993812962111,0.00021601296077764661,0.18971138268296092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.273079395294189,LogViscosity1173K
1243900112895,Al,B,Ba,Ca,Na,O,Sb,Si,X,X,X,X,X,X,X,X,X,0.019081526522121767,0.11176894151532124,0.15616249299943996,0.008350668053444275,0.003000240019201536,0.588499079926394,0.00012801024081926553,0.11300904072325785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,1.95020079612732,LogViscosity1173K
1243900112897,Al,As,B,Ba,Ca,O,Pb,Sb,Si,Zn,X,X,X,X,X,X,X,0.007880551638614704,0.0003720260418229276,0.02612182852799696,0.14085986019021332,0.021151480603642255,0.5850256184599588,0.005050353524746732,0.0006400448031362193,0.1525440114141323,0.0603542247957357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.227886199951172,LogViscosity1173K
1243900112898,Al,As,B,Ba,Ca,O,Si,Zn,X,X,X,X,X,X,X,X,X,0.016278372162783727,0.0008399160083991603,0.08923107689231075,0.09994000599940003,0.012598740125987402,0.6090457620904576,0.16491684164916842,0.00714928507149285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.5156526565551762,LogViscosity1173K
1244100112913,As,B,Ba,K,Na,O,Pb,Sb,Si,Zn,X,X,X,X,X,X,X,0.000999830028895088,0.02015657338252497,0.05384084705600048,0.03866009445061006,0.011731339005702364,0.5938243831881913,0.006448903686373318,0.00026795444774388357,0.20213230417495687,0.07193777057900158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.663090229034424,LogViscosity1173K
1244100112914,As,Ba,K,Na,O,Pb,Si,Zn,X,X,X,X,X,X,X,X,X,0.00104,0.0369,0.04733333333333334,0.010866666666666669,0.6003266666666668,0.034150000000000014,0.2292333333333333,0.040150000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.8993020057678223,LogViscosity1173K
1244100112918,Al,As,B,Ba,Ca,O,Pb,Sb,Si,Zn,X,X,X,X,X,X,X,0.00927907209279072,0.0007599240075992402,0.036996300369963014,0.12988701129887012,0.0426957304269573,0.5830850248308501,0.021147885211478857,0.0007999200079992001,0.14225244142252438,0.033096690330966905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.848142147064209,LogViscosity1173K
1244100112919,As,Ba,K,Na,O,Pb,Sb,Si,Zn,X,X,X,X,X,X,X,X,0.0009199080091990801,0.020597940205979395,0.04339566043395658,0.004866180048661799,0.6011032230110319,0.06584341565843413,0.0005999400059993997,0.2255774422557744,0.03709629037096289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.751126766204834,LogViscosity1173K
1244100112920,As,Ca,K,Mg,Na,O,Pb,Sb,Si,Zn,X,X,X,X,X,X,X,0.00040004000400040016,0.01500150015001501,0.04000400040004001,0.009000900090009003,0.013267993466013268,0.5952095209520952,0.08505850585058508,0.00040004000400040016,0.21665499883321665,0.025002500250025008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.2502641677856445,LogViscosity1173K
1244100112923,As,B,Ba,Ca,K,Mg,Na,O,Pb,Sb,Si,Zn,X,X,X,X,X,0.0007600912109453138,0.004960595271432572,0.03625435052206264,0.007700924110893306,0.0430051606192743,0.010701284154098493,0.007400888106572791,0.5949493939272711,0.04250510061207345,0.00023202784334120093,0.2121254550546065,0.03940472856742809,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.602741241455078,LogViscosity1173K
1244100112924,As,Ba,Ca,K,O,Pb,Sb,Si,Zn,X,X,X,X,X,X,X,X,0.0004400000000000001,0.011100000000000002,0.02095000000000001,0.019733333333333332,0.6026100000000001,0.09355000000000002,0.0004000000000000001,0.2146666666666667,0.036550000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.640903949737549,LogViscosity1173K
1244100112926,Al,As,B,K,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,0.006200000000000001,0.0005200000000000001,0.029520000000000005,0.016,0.07653333333333333,0.6110266666666666,0.01,0.2502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.966973304748535,LogViscosity1173K
1244300112938,As,B,K,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,0.0008800000000000002,0.00312,0.061066666666666665,0.6119333333333332,0.0706,0.2524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.682366847991944,LogViscosity1173K
1244300112941,As,B,K,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,0.00032399676003239965,0.023319766802331974,0.06393269400639326,0.6142765239014276,0.04944950550494495,0.2486975130248697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.987560749053955,LogViscosity1173K
1244300112943,As,K,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.00096,0.04253333333333334,0.6129900000000001,0.09675000000000004,0.2467666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.7628283500671382,LogViscosity1173K
1244300112944,As,K,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.00096,0.045066666666666665,0.6112066666666667,0.0983,0.2444666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.63142728805542,LogViscosity1173K
1244300112946,As,K,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,0.0009200000000000002,0.035466666666666674,0.01573333333333334,0.6112633333333335,0.08895000000000003,0.2476666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.575244426727295,LogViscosity1173K
1244300112950,As,K,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.00096,0.09686666666666666,0.5864066666666666,0.095,0.22076666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.6186695098876958,LogViscosity1173K
1244400112953,As,K,O,Pb,Sb,Si,X,X,X,X,X,X,X,X,X,X,X,0.0012000000000000005,0.02213333333333333,0.5970166666666668,0.17495000000000002,0.0004000000000000001,0.20430000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.0806715488433842,LogViscosity1173K
1244400112957,Al,As,Na,O,Pb,Si,Ti,X,X,X,X,X,X,X,X,X,X,0.011518848115188482,0.0011998800119988,0.006332700063327,0.6056694330566943,0.16713328667133284,0.19004766190047664,0.0180981901809819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.2465054988861084,LogViscosity1173K
1244400112958,As,K,Na,O,Pb,Sb,Si,X,X,X,X,X,X,X,X,X,X,0.0009600672047043293,0.01446767940422496,0.0038669373522813256,0.5930728484327236,0.19271348994429607,0.00017201204084285897,0.1947469656209268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,1.8849959373474119,LogViscosity1173K
1244700112981,Ca,Fe,Na,O,Si,Zn,X,X,X,X,X,X,X,X,X,X,X,0.0328,0.00156,0.11213333333333332,0.58809,0.23146666666666665,0.03395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.23762321472168,LogViscosity1173K
1244700112993,Al,B,Ba,Ca,Fe,K,O,P,Zn,X,X,X,X,X,X,X,X,0.03576,0.01548,0.059,0.00975,0.0112,0.06033333333333332,0.6283266666666668,0.1704,0.00975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,0.9626071453094479,LogViscosity1173K
1244900113009,Ba,Ce,K,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,0.03,0.0058333333333333345,0.06513333333333332,0.5973333333333333,0.0803,0.2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.0283608436584486,LogViscosity1173K
1244900113016,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.0593,0.10793333333333334,0.5929333333333333,0.2398333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.5248665809631348,LogViscosity1173K
1245000113026,As,B,K,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,0.00048,0.007120000000000001,0.06073333333333333,0.0058,0.6015999999999999,0.0916,0.23266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.125787734985352,LogViscosity1173K
1245100113047,As,K,Na,O,Sb,Si,Ti,X,X,X,X,X,X,X,X,X,X,0.00192,0.03286666666666665,0.02553333333333333,0.6239066666666666,0.07944000000000001,0.22806666666666664,0.008266666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.703246116638184,LogViscosity1173K
1245100113048,As,K,Na,O,Pb,Sb,Si,Ti,X,X,X,X,X,X,X,X,X,0.0010800000000000004,0.018800000000000004,0.011466666666666668,0.6074233333333333,0.13165000000000002,0.0002800000000000001,0.21153333333333332,0.017766666666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.2684059143066406,LogViscosity1173K
1245100113049,Al,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.00732,0.0494,0.0958,0.6093133333333334,0.2381666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.3594532012939453,LogViscosity1173K
1248800113693,Ba,O,P,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.27085000000000004,0.5982071428571429,0.13094285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,0.07554697990417482,LogViscosity1173K
1249200113718,Al,Ba,O,P,X,X,X,X,X,X,X,X,X,X,X,X,X,0.009960996099609959,0.22497249724972496,0.615022930864515,0.15004357578615002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,0.08273363113403323,LogViscosity1173K
1249200113719,Al,Ba,O,P,X,X,X,X,X,X,X,X,X,X,X,X,X,0.020042004200420044,0.20097009700970106,0.6224293857957225,0.15655851299415655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,0.4217890501022341,LogViscosity1173K
1249200113720,Al,Ba,O,P,X,X,X,X,X,X,X,X,X,X,X,X,X,0.030039999999999997,0.17420000000000002,0.6310457142857143,0.1647142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,0.8906518220901489,LogViscosity1173K
1249200113724,Al,Ba,O,P,X,X,X,X,X,X,X,X,X,X,X,X,X,0.04495550444955504,0.1374862513748625,0.6425186052823288,0.1750396388932535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,1.2639322280883791,LogViscosity1173K
1249200113725,Al,Ba,O,P,X,X,X,X,X,X,X,X,X,X,X,X,X,0.04996,0.12495,0.6464614285714285,0.1786285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,1.3947203159332275,LogViscosity1173K
1249200113726,Al,Ba,O,P,X,X,X,X,X,X,X,X,X,X,X,X,X,0.05496549654965497,0.11246124612461243,0.6503836097895503,0.1821896475361822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,1.5445349216461182,LogViscosity1173K
1249200113727,Al,Ba,O,P,X,X,X,X,X,X,X,X,X,X,X,X,X,0.06496,0.0875,0.6582257142857144,0.1893142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.084820032119751,LogViscosity1173K
1249200113728,Al,Ba,O,P,X,X,X,X,X,X,X,X,X,X,X,X,X,0.07495250474952507,0.06249375062493751,0.6660876769465911,0.1964660676789464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.928310632705689,LogViscosity1173K
1249300113740,Al,Ba,O,P,X,X,X,X,X,X,X,X,X,X,X,X,X,0.09208,0.09585,0.6468985714285715,0.16517142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,1.9588565826416016,LogViscosity1173K
1259000113957,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.020847915208479152,0.04354564543545646,0.10065660100656604,0.5948738459487385,0.24007599240075994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.376736640930177,LogViscosity1173K
1259000113958,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.04155,0.04335,0.07519999999999999,0.6007666666666667,0.2391333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.793081760406494,LogViscosity1173K
1259000113960,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.031203120312031207,0.043454345434543455,0.0878754542120879,0.5978431176450979,0.2396239623962396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.455580234527588,LogViscosity1173K
1259000113961,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.0474,0.022,0.08900000000000001,0.5990333333333333,0.24256666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.366944313049316,LogViscosity1173K
1259000113962,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.0385,0.0292,0.09293333333333333,0.5976333333333332,0.2417333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.304210186004639,LogViscosity1173K
1259000113963,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.03975,0.0349,0.08573333333333333,0.5989166666666665,0.2407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.394487380981444,LogViscosity1173K
1259000113964,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.0444044404440444,0.017651765176517648,0.09694302763609693,0.5975097509750975,0.2434910157682435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.2718472480773935,LogViscosity1173K
1259000113965,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.07455,0.07706666666666666,0.6032833333333334,0.2451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.397447109222412,LogViscosity1173K
1259000113966,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.064006400640064,0.09007567423409008,0.6002933626696003,0.24562456245624564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.241114139556885,LogViscosity1173K
1259000113967,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.05784421557844215,0.02194780521947805,0.0761257207612572,0.6020064660200646,0.2420757924207579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.467585563659668,LogViscosity1173K
1259000113968,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.0564056405640564,0.014701470147014704,0.085008500850085,0.6004600460046005,0.2434243424342434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.4434170722961435,LogViscosity1173K
1259000113969,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.05365536553655365,0.02195219521952195,0.08127479414608124,0.6008267493416009,0.2422908957562423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.421313285827637,LogViscosity1173K
1259000113970,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.06570000000000001,0.00885,0.07926666666666668,0.6021833333333333,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.4753828048706055,LogViscosity1173K
1259000113971,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.02995,0.035,0.0978,0.5961166666666666,0.2411333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.2237868309021005,LogViscosity1173K
1267000126365,Al,B,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.040000000000000015,0.010000000000000002,0.0301,0.0199,0.08326666666666667,0.6000333333333333,0.2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.152421951293944,LogViscosity1173K
1267000126366,Al,B,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.02996299629962997,0.01996199619961997,0.029952995299529963,0.01995199519951996,0.06667333400006667,0.6083741707504084,0.2251225122512252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.649670124053955,LogViscosity1173K
1267000126368,Al,B,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.029960000000000007,0.016200000000000003,0.02240000000000001,0.014950000000000003,0.07333333333333332,0.6098566666666667,0.2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.3456597328186035,LogViscosity1173K
1267000126369,Al,B,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.02996299629962997,0.01996199619961997,0.03745374537453746,0.024902490249024908,0.03333666700003333,0.6208920892089209,0.2334900156682335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.979678153991699,LogViscosity1173K
1267700126471,Al,B,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.008400000000000003,0.008800000000000004,0.038200000000000005,0.00866666666666667,0.007600000000000002,0.07240000000000002,0.6080000000000001,0.2479333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.145793914794922,LogViscosity1173K
1267700126472,Al,B,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.008320000000000001,0.00872,0.02705,0.0086,0.0226,0.0718,0.6070766666666667,0.2458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.373044490814209,LogViscosity1173K
1267700126473,Al,B,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.010878912108789121,0.01415858414158584,0.0383961603839616,0.0087324600873246,0.00764923507649235,0.0562610405626104,0.6146485351464853,0.2492750724927507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.4236741065979,LogViscosity1173K
1267700126474,Al,B,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.01092,0.02128,0.0336,0.0074,0.00615,0.0538,0.6174499999999999,0.2494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.638126850128174,LogViscosity1173K
1267700126475,Al,B,Ba,Ca,K,Na,O,Si,X,X,X,X,X,X,X,X,X,0.01504150415041504,0.03856385638563857,0.004600460046004601,0.004550455045504551,0.008134146748008133,0.04607127379404608,0.6275794246091275,0.25545887922125543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.6948723793029785,LogViscosity1173K
