,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,prop_name,t,prop_val,prop_id
338400003836,K,O,Si,Sr,X,X,X,X,X,X,X,X,X,X,X,X,X,0.07200000000000002,0.6180000000000001,0.272,0.038000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,10.974505424499512,LogViscosity873K
338400003837,K,O,Si,Sr,X,X,X,X,X,X,X,X,X,X,X,X,X,0.058,0.6275,0.284,0.0305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,11.427593231201172,LogViscosity873K
338400008181,K,O,Si,Sr,X,X,X,X,X,X,X,X,X,X,X,X,X,0.142,0.5516666666666667,0.17433333333333334,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,8.793907165527344,LogViscosity873K
345500002357,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.18000000000000002,0.03333333333333333,0.62,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,8.865933418273926,LogViscosity873K
345500002358,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.14,0.06666666666666668,0.61,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,9.937182426452637,LogViscosity873K
345500002693,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.14400000000000002,0.02666666666666666,0.6293333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,9.151138305664062,LogViscosity873K
345500002694,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.136,0.04,0.624,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,10.71939182281494,LogViscosity873K
345500002695,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.132,0.04666666666666667,0.6213333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,11.204198837280273,LogViscosity873K
345500002696,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.128,0.05333333333333333,0.6186666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,11.800177574157715,LogViscosity873K
345500002697,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.124,0.06,0.616,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,10.166708946228027,LogViscosity873K
345500002699,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.11200000000000003,0.07999999999999999,0.608,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,8.702239990234377,LogViscosity873K
345500002700,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.108,0.08666666666666667,0.6053333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,8.848965644836426,LogViscosity873K
345500002702,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.092,0.11333333333333336,0.5946666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,10.196754455566406,LogViscosity873K
345500002704,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.07200000000000001,0.14666666666666667,0.5813333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,9.392047882080078,LogViscosity873K
345500002705,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.06,0.16666666666666666,0.5733333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,8.602235794067385,LogViscosity873K
345500002706,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.124,0.02666666666666666,0.6326666666666667,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,10.119820594787598,LogViscosity873K
345500002708,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.11200000000000003,0.01333333333333333,0.6413333333333333,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,9.788688659667967,LogViscosity873K
345500002709,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.104,0.02666666666666666,0.6359999999999999,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,11.298048973083494,LogViscosity873K
345500002714,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.08000000000000003,0.06666666666666668,0.6199999999999999,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,10.19005298614502,LogViscosity873K
345500002716,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.040000000000000015,0.13333333333333333,0.5933333333333333,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,9.802816390991213,LogViscosity873K
345500002721,B,K,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.14400000000000002,0.02666666666666666,0.6293333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,9.362231254577637,LogViscosity873K
345500002722,B,K,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.136,0.04,0.624,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,9.319257736206056,LogViscosity873K
346300002848,B,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.07016,0.5881066666666668,0.2006,0.14113333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,3.1833043098449707,LogViscosity873K
346300002849,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.5802499999999999,0.25925,0.16049999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,3.122525691986084,LogViscosity873K
346300002850,B,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.14695999999999998,0.5731233333333333,0.20715,0.07276666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,2.2500545978546143,LogViscosity873K
346300002851,B,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.08240000000000001,0.5637,0.2677,0.0862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,0.8843319416046145,LogViscosity873K
346300002853,B,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.22376,0.5570733333333333,0.2169,0.0022666666666666673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,1.7794783115386963,LogViscosity873K
347300001535,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.09819999999999998,0.6175666666666667,0.2842333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,9.477334022521973,LogViscosity873K
347300001540,K,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.05353333333333333,0.6399,0.30656666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,10.628131866455078,LogViscosity873K
347300001541,K,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.07093333333333332,0.6311999999999999,0.2978666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,9.384215354919434,LogViscosity873K
347400003039,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.043,0.09446666666666666,0.6051,0.2574333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,9.022886276245117,LogViscosity873K
347400003040,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.06275000000000003,0.06826666666666667,0.6116166666666666,0.25736666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,11.820481300354006,LogViscosity873K
347400003048,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.048,0.0964,0.6024666666666667,0.2531333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,9.796586036682127,LogViscosity873K
347400003049,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.07515,0.061933333333333326,0.6106499999999999,0.25226666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,11.986952781677244,LogViscosity873K
347400003053,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.0748,0.1326,0.5754333333333334,0.21716666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,8.866276741027832,LogViscosity873K
347400003055,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.09845,0.127,0.5703499999999999,0.2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,9.188751220703123,LogViscosity873K
347600003108,Al,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.025,0.125,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,9.20332145690918,LogViscosity873K
347600003109,Al,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.0376,0.10400000000000001,0.6084,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,11.212255477905273,LogViscosity873K
347600003116,Al,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.028560000000000002,0.14286666666666664,0.5904733333333333,0.2381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,9.433999061584473,LogViscosity873K
347600003117,Al,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.0424,0.1313333333333333,0.5939333333333333,0.2323333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,10.968342781066896,LogViscosity873K
349200003337,Ca,Mn,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.165,0.085,0.5833333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,4.190661907196045,LogViscosity873K
349200003338,Ca,Mn,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.07,0.18,0.5833333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,2.858374834060669,LogViscosity873K
349200003339,Ca,Mn,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.0455,0.2045,0.5833333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,3.5039825439453125,LogViscosity873K
349200003340,Ca,Mn,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.233,0.042,0.575,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,4.69188928604126,LogViscosity873K
349200003341,Ca,Mn,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.1895,0.0855,0.575,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,3.930164813995361,LogViscosity873K
349200003342,Ca,Mn,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.14400000000000002,0.131,0.575,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,3.772150039672852,LogViscosity873K
349200003343,Ca,Mn,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.097,0.17800000000000002,0.575,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,3.018907070159912,LogViscosity873K
349200003345,Ca,Mn,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2365,0.0635,0.5666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,4.067473411560059,LogViscosity873K
349200003346,Ca,Mn,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.192,0.10800000000000004,0.5666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,2.79168438911438,LogViscosity873K
349200003347,Ca,Mn,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.17,0.13,0.5666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,3.2416796684265137,LogViscosity873K
349200003348,Ca,Mn,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.15,0.15,0.5666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,2.975708723068237,LogViscosity873K
349200003349,Ca,Mn,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.1225,0.1775,0.5666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,3.1448988914489746,LogViscosity873K
349200003350,Ca,Mn,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.0725,0.2275,0.5666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,2.798744440078736,LogViscosity873K
349200003351,Mn,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.3,0.5666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,2.062371730804444,LogViscosity873K
349200003352,Ca,Mn,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.172,0.153,0.5583333333333332,0.11666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,1.4948415756225586,LogViscosity873K
349200003353,Ca,Mn,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.098,0.227,0.5583333333333332,0.11666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,2.0062026977539062,LogViscosity873K
349200003354,Ca,Mn,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.047,0.278,0.5583333333333333,0.11666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,2.2692325115203857,LogViscosity873K
356100022929,K,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.13333333333333333,0.5666666666666667,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,4.752227783203125,LogViscosity873K
356100022930,K,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.13333333333333333,0.55,0.15,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,3.561020851135254,LogViscosity873K
356100022931,K,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.06666666666666668,0.6166666666666667,0.05,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,8.347943305969237,LogViscosity873K
356100022932,K,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.06666666666666668,0.6,0.1,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,6.418530464172362,LogViscosity873K
356100022933,K,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.06666666666666668,0.5833333333333333,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,5.971169948577881,LogViscosity873K
356100022935,K,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2,0.5666666666666667,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,7.611250877380371,LogViscosity873K
356100022936,K,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2,0.5499999999999999,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,5.16293478012085,LogViscosity873K
356500004435,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.06380000000000001,0.1174,0.5973333333333333,0.22146666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,10.829999923706056,LogViscosity873K
358800004761,Na,O,Si,Ti,X,X,X,X,X,X,X,X,X,X,X,X,X,0.13333333333333333,0.6,0.2333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,9.444012641906738,LogViscosity873K
373900002119,Al,Ca,Fe,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.0004800624081130546,0.01405182673747587,0.00022802964385370108,0.1496194505285687,0.5870549838145624,0.24856564686742605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,8.23660945892334,LogViscosity873K
373900002120,Al,Ca,Fe,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.0006799796006119817,0.020549383518494443,0.00021199364019079423,0.14006246479272294,0.58963697755734,0.24885920089063995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,8.656508445739746,LogViscosity873K
373900002121,Al,Ca,Fe,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0009198896132464106,0.02429708434987801,0.00028796544414670227,0.0011498620165580132,0.13525043661427288,0.5903578237278192,0.2477369382340785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,8.861985206604004,LogViscosity873K
373900002122,Al,Ca,Fe,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.00136013601360136,0.0337033703370337,0.0009200920092009199,0.00155015501550155,0.1258125812581258,0.5916291629162915,0.24502450245024496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,9.240729331970217,LogViscosity873K
373900002123,Al,Ca,Fe,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0007199280071992801,0.03999600039996,0.0005999400059994,0.0017998200179982,0.1114555211145552,0.5967869879678698,0.248641802486418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,9.667387962341307,LogViscosity873K
373900002124,Al,Ca,Fe,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0007200432025921555,0.043802628157689455,0.00013600816048962936,0.001950117007020421,0.10353954570607568,0.5995033035315451,0.2503483542345873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,9.839003562927246,LogViscosity873K
373900002125,Al,Ca,Fe,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0009999000099989999,0.05004499550044996,0.00023997600239976,0.0020997900209979,0.0960570609605706,0.6010498950104989,0.2495083824950838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,10.342881202697754,LogViscosity873K
373900002126,Al,Ca,Fe,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0010399064084232422,0.05544500994910458,0.00031597156255936965,0.00224979751822336,0.09165841740909984,0.6013798758111769,0.24791102134141255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,10.83395767211914,LogViscosity873K
373900002127,Al,Ca,Fe,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0008800616043123019,0.0620543438040663,0.00025201764123488653,0.0023001610112707896,0.08347250974234863,0.6032902303161223,0.24775067588064506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,11.573150634765625,LogViscosity873K
381400110728,Al,B,Ba,K,Na,O,Sb,Si,X,X,X,X,X,X,X,X,X,0.0088,0.0944,0.00225,0.03006666666666666,0.019733333333333332,0.6202966666666665,0.02112,0.20333333333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,7.370369911193848,LogViscosity873K
382600122686,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.005840584058405842,0.03725372537253726,0.0042004200420042,0.029602960296029605,0.08347501416808346,0.5995699569956996,0.2400573390672401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,10.00602912902832,LogViscosity873K
382600122687,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.00588,0.05355000000000002,0.008466666666666666,0.02235,0.07753333333333337,0.5973866666666667,0.23483333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,10.307819366455078,LogViscosity873K
382600122688,Al,Ca,Mg,Na,O,Si,Zr,X,X,X,X,X,X,X,X,X,X,0.0046799999999999975,0.03725,0.029599999999999994,0.08986666666666665,0.5986699999999999,0.2383333333333333,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,10.656930923461914,LogViscosity873K
382600122689,Al,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.00467953204679532,0.031796820317968204,0.029497050294970507,0.09585708095857083,0.5975269139752691,0.240642602406426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,9.630156517028807,LogViscosity873K
398700145276,Ba,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.0019501950195019505,0.07515751575157516,0.12954628796212952,0.5761909524285762,0.21715504883821715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,8.645029067993164,LogViscosity873K
398700145277,Ba,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.00595059505950595,0.0653065306530653,0.13134646798013133,0.5772410574390772,0.22015534886822014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,8.358938217163086,LogViscosity873K
398700145278,Ba,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.0100989901009899,0.0551944805519448,0.1331866813318668,0.5783088357830883,0.2232110122321101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,8.02961254119873,LogViscosity873K
398700145279,Ba,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.01434856514348565,0.0447955204479552,0.13505316135053158,0.5794253907942538,0.2263773622637736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,7.822384834289551,LogViscosity873K
398700145280,Ba,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.0187,0.03405,0.13699999999999998,0.5805833333333333,0.2296666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,7.5697078704833975,LogViscosity873K
404900014104,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.05,0.06666666666666668,0.6166666666666667,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,11.887165069580078,LogViscosity873K
410900050227,Li,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.222,0.5556666666666666,0.22233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,6.613945484161378,LogViscosity873K
410900050232,Li,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.111,0.111,0.5556666666666666,0.22233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,5.397773742675781,LogViscosity873K
410900050233,Li,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.08866666666666667,0.13333333333333333,0.5556666666666666,0.22233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity873K,873,5.373329162597656,LogViscosity873K
